0.000000000000000000e+00,0.000000000000000000e+00,6.945950756698952944e+01,2.075567822649915968e+02
0.000000000000000000e+00,0.000000000000000000e+00,6.812451060190859664e+01,2.036299636146387115e+02
0.000000000000000000e+00,0.000000000000000000e+00,6.706727437701006522e+01,1.996317786403835726e+02
0.000000000000000000e+00,0.000000000000000000e+00,6.629205600942661647e+01,1.955783266219830807e+02
0.000000000000000000e+00,0.000000000000000000e+00,6.580197702991604558e+01,1.914859293800747082e+02
0.000000000000000000e+00,0.000000000000000000e+00,6.559901081355853592e+01,1.873710655539654795e+02
0.000000000000000000e+00,0.000000000000000000e+00,6.568397463367166722e+01,1.832503042479676196e+02
0.000000000000000000e+00,0.000000000000000000e+00,6.605652637093932356e+01,1.791402383134633283e+02
0.000000000000000000e+00,0.000000000000000000e+00,6.671516589100529870e+01,1.750574175353487192e+02
0.000000000000000000e+00,0.000000000000000000e+00,6.765724108498504563e+01,1.710182819918910866e+02
0.000000000000000000e+00,0.000000000000000000e+00,6.887895854857197264e+01,1.670390958563362176e+02
0.000000000000000000e+00,0.000000000000000000e+00,7.037539885673776041e+01,1.631358819068230446e+02
0.000000000000000000e+00,0.000000000000000000e+00,7.214053637252071383e+01,1.593243570083112672e+02
0.000000000000000000e+00,0.000000000000000000e+00,7.416726351013906537e+01,1.556198688263131373e+02
0.000000000000000000e+00,0.000000000000000000e+00,7.644741935473032868e+01,1.520373340272615792e+02
0.000000000000000000e+00,0.000000000000000000e+00,7.897182252347515430e+01,1.485911782143590472e+02
0.000000000000000000e+00,0.000000000000000000e+00,8.173030813578536424e+01,1.452952778407648680e+02
0.000000000000000000e+00,0.000000000000000000e+00,8.471176874369048448e+01,1.421629043340160479e+02
0.000000000000000000e+00,0.000000000000000000e+00,8.790419905761042685e+01,1.392066706566724861e+02
0.000000000000000000e+00,0.000000000000000000e+00,9.129474428741946213e+01,1.364384805183686353e+02
0.000000000000000000e+00,0.000000000000000000e+00,9.486975190414887038e+01,1.338694804437759842e+02
0.000000000000000000e+00,0.000000000000000000e+00,9.861482661390289195e+01,1.315100148894823064e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.025148883226259500e+02,1.293695845905161548e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.065542328583196223e+02,1.274568083042398712e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.107165952062000827e+02,1.257793881056557979e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.149852150021723816e+02,1.243440783738686548e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.193429040209007468e+02,1.231566585945847692e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.237721153867260142e+02,1.222219100881628435e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.282550142287405492e+02,1.215435967569246145e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.327735494955188642e+02,1.211244499292484562e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.373095266403303754e+02,1.209661573614742167e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.418446808841578388e+02,1.210693564419039490e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.463607507615157886e+02,1.214336316242642226e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.508395516529269287e+02,1.220575161009643210e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.552630490079662309e+02,1.229384977094127009e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.596134309640308686e+02,1.240730290476091398e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.638731800684240625e+02,1.254565417582804798e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.680251438149541627e+02,1.270834649240429712e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.720526037110236928e+02,1.289472474995205857e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.759393425970980616e+02,1.310403846900922531e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.796697099474833976e+02,1.333544481710513310e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.832286848894694629e+02,1.358801200254942216e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.866019366870829970e+02,1.386072302642832028e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.897758824459031928e+02,1.415247977770033287e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.927377418065836707e+02,1.446210745490181182e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.954755884068487433e+02,1.478835929665782203e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.979783979047450941e+02,1.512992160195016993e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.002360923697756334e+02,1.548541901992772978e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.022395808631689818e+02,1.585342008795890649e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.039807960438809289e+02,1.623244299562641686e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.054527266529298402e+02,1.662096155145486023e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.066494457452618008e+02,1.701741132834512484e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.075661345554665616e+02,1.742019596297014630e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.081991019012449726e+02,1.782769358376660875e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.085457990464975069e+02,1.823826334163932188e+02
